total_sqft,bath,balcony,bhk,sqft_per_bhk,bath_per_bhk,is_large,location_Akshaya Nagar Layout,location_Ambalipura Extension,location_Ambalipura Phase 2,location_Anekal Phase 1,location_Anekal Stage 2,location_Attibele Cross,location_Attibele Phase 1,location_Attibele Phase 2,location_Banashankari,location_Bannerghatta Road,location_Basavanagudi,location_Begur Gardens,location_Bellandur,location_Btm Layout,location_Chandapura Extension,location_Chandapura Main Road,location_Chandapura Stage 2,location_Chikkabanavara Enclave,location_Cv Raman Nagar,location_Devanahalli Extension,location_Devanahalli Gardens,location_Devanahalli Nagar,location_Devanahalli Stage 2,location_Dodballapur Road Gardens,location_Dodballapur Road Phase 1,location_Dodballapur Road Phase 2,location_Doddakannelli Enclave,location_Doddakannelli Gardens,location_Domlur,location_Electronic City,location_Frazer Town,location_Gottigere Layout,location_Gottigere Phase 2,location_Gottigere Township,location_Gunjur Colony,location_Gunjur Gardens,location_Gunjur Nagar,location_Gunjur Stage 2,location_Haralur Road Block,location_Haralur Road Colony,location_Harlur Colony,location_Harlur Nagar,location_Hebbal,location_Hennur,location_Horamavu Block,location_Horamavu Extension,location_Horamavu Nagar,location_Horamavu Stage 2,location_Hsr Layout,location_Indiranagar,location_Jalahalli Block,location_Jalahalli Gardens,location_Jayanagar,location_Jp Nagar,location_Kadugodi Colony,location_Kadugodi Gardens,location_Kaggadasapura Block,location_Kaggadasapura Cross,location_Kaggadasapura Layout,location_Kaggadasapura Phase 2,location_Kalyan Nagar Block,location_Kalyan Nagar Phase 1,location_Kanakapura Road,location_Kengeri,location_Koramangala,location_Kr Puram,location_Kumaraswamy Layout Layout,location_Kumaraswamy Layout Phase 1,location_Kumaraswamy Layout Stage 2,location_Mahadevapura Colony,location_Mahadevapura Nagar,location_Mahadevapura Phase 2,location_Mahadevapura Stage 2,location_Malleshwaram,location_Marathahalli,location_Munnekollal Extension,location_Munnekollal Phase 2,location_Nagarbhavi Colony,location_Nagarbhavi Extension,location_Nagarbhavi Gardens,location_Nagarbhavi Main Road,location_Nagavara Enclave,location_Nagavara Main Road,location_Nagavara Phase 1,location_Nagavara Phase 2,location_Nallurhalli Main Road,location_Nallurhalli Nagar,location_Nallurhalli Township,location_Old Airport Road Colony,location_Old Airport Road Gardens,location_Other,location_Pattandur Agrahara Colony,location_Pattandur Agrahara Layout,location_Pattandur Agrahara Phase 2,location_Rajaji Nagar,location_Rajarajeshwari Nagar Gardens,location_Ramamurthy Nagar Cross,location_Ramamurthy Nagar Extension,location_Ramamurthy Nagar Stage 2,location_Rt Nagar,location_Sarjapur Enclave,location_Sarjapur Road,location_Sarjapur Stage 2,location_Sathanur Enclave,location_Sathanur Extension,location_Sathanur Gardens,location_Singasandra Extension,location_Singasandra Main Road,location_Singasandra Nagar,location_Sompura Colony,location_Sompura Main Road,location_Sonnenahalli Block,location_Sonnenahalli Main Road,location_Sonnenahalli Stage 2,location_Subramanyapura Enclave,location_Subramanyapura Gardens,location_Subramanyapura Main Road,location_Subramanyapura Stage 2,location_Talaghattapura Main Road,location_Talaghattapura Stage 2,location_Thanisandra Phase 1,location_Thanisandra Phase 2,location_Uttarahalli,location_Varthur,location_Vasanthapura Extension,location_Vasanthapura Nagar,location_Vasanthapura Phase 1,location_Vidyaranyapura Extension,location_Vidyaranyapura Phase 2,location_Vidyaranyapura Township,location_Vijayanagar,location_Vishveshwarya Layout Enclave,location_Whitefield,location_Whitefield Hope Farm Enclave,location_Whitefield Hope Farm Extension,location_Yelahanka,location_Yelenahalli Enclave,location_Yelenahalli Extension,location_Yelenahalli Layout,location_Yelenahalli Township,location_Yeshwanthpur,location_tier_Mid,location_tier_Premium,price_inr,price_per_sqft,location
0.20783369676632213,1.2169614141914689,-0.33801042420499533,1.3876675712417494,-1.9230118492945885,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12123000.0,7441.331153047244,Hebbal
-0.5747669913582614,-0.5139717560031103,0.6522544904580772,-0.5677118151956617,-0.19526054287617184,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5643000.0,5033.8983050847455,Bannerghatta Road
0.872202762307645,0.35149482909417934,1.6425194051211496,0.40997787802304386,1.2294402028318112,-0.06718807340770087,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10780000.0,5231.6890881913305,Bannerghatta Road
-0.5532053678150449,-0.5139717560031103,0.6522544904580772,-0.5677118151956617,-0.11632350615022695,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305000.0,4674.008810572687,Kr Puram
-0.3325529531695724,0.35149482909417934,-1.328275338868068,0.40997787802304386,-1.7109644152096368,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324000.0,4165.004263574988,Varthur
-1.55967115249304,-1.3794383411003999,-1.328275338868068,-1.5454015084143673,-1.0861213859261214,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2746000.0,5703.011422637591,Yeshwanthpur
-0.962876215136157,-0.5139717560031103,0.6522544904580772,-0.5677118151956617,-1.61612720394318,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9649000.0,11103.567318757192,Talaghattapura Stage 2
-0.36757519026762536,0.35149482909417934,-0.33801042420499533,-0.5677118151956617,0.563267996462497,1.71909533870771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7002000.0,5576.927671979164,Rt Nagar
0.23639668749721413,0.35149482909417934,1.6425194051211496,0.40997787802304386,-0.3223491720049429,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16394000.0,9949.687137750429,Talaghattapura Stage 2
-0.6332913981184203,-0.5139717560031103,0.6522544904580772,-0.5677118151956617,-0.4095182139894509,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6448000.0,5953.831948291782,Yelenahalli Layout
0.26767644279455155,1.2169614141914689,-1.328275338868068,0.40997787802304386,-0.24600578077142213,1.1236675346692393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6162000.0,3694.244604316547,Attibele Cross
-1.2781533548170023,-0.5139717560031103,0.6522544904580772,-1.5454015084143673,0.975150177378945,3.5053787508231204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7240000.000000001,10898.854415993015,Indiranagar
-1.6282063130411206,-1.3794383411003999,-0.33801042420499533,-1.5454015084143673,-1.5879354051124854,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6050000.0,13844.393592677345,Koramangala
2.9416119458647794,2.9478945843860482,-0.33801042420499533,2.365357264460455,1.1617596191178001,0.6473252914384633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20054000.0,5890.973778359195,Sarjapur Road
-0.14507463646130558,-0.5139717560031103,-0.33801042420499533,-0.5677118151956617,1.3778418318765873,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13910000.0,9935.714285714286,Chandapura Stage 2
-1.2685892346596184,-1.3794383411003999,-0.33801042420499533,-1.5454015084143673,1.0451786056743908,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3871000.0,5773.303504847129,Hennur
-0.6918158048785791,-0.5139717560031103,1.6425194051211496,-0.5677118151956617,-0.6237758851027299,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4948000.0,4734.928229665072,Yelahanka
-1.4818952961407237,-1.3794383411003999,-1.328275338868068,-1.5454015084143673,-0.5166470495460903,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3836000.0,7210.526315789473,Hebbal
-0.8673890251590557,-0.5139717560031103,-1.328275338868068,-0.5677118151956617,-1.2665488984425668,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4905000.0,5268.528464017186,Yelenahalli Extension
-1.459563614613821,-1.3794383411003999,0.6522544904580772,-1.5454015084143673,-0.35313461632806165,-0.06718807340770087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4530000.0,8289.11253430924,Attibele Phase 2
2.253887000116627,1.2169614141914689,0.6522544904580772,1.3876675712417494,1.8222855404424878,-0.06718807340770087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21539000.0,7282.470880597772,Jalahalli Gardens
0.683507753985154,1.2169614141914689,1.6425194051211496,1.3876675712417494,-1.052291227329288,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8643000.0,4459.752321981424,Subramanyapura Stage 2
0.22784994330602104,0.35149482909417934,0.6522544904580772,0.40997787802304386,-0.3432089079382553,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12818000.0,7805.665437472679,Jayanagar
-1.2693592926433046,-0.5139717560031103,1.6425194051211496,-1.5454015084143673,1.039540245908252,3.5053787508231204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703000.0,4034.3283582089553,Electronic City
0.45249035887926375,0.35149482909417934,1.6425194051211496,0.40997787802304386,0.20506300051969156,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13576000.0,7592.841163310962,Jp Nagar
-0.23440136256891647,0.35149482909417934,-1.328275338868068,-0.5677118151956617,1.0508169654405297,1.71909533870771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8515000.0,6345.007451564828,Banashankari
-1.306322075860247,-0.5139717560031103,0.6522544904580772,-1.5454015084143673,0.7688989771335837,3.5053787508231204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430000.0,3761.609907120743,Kanakapura Road
0.942247236503751,1.2169614141914689,0.6522544904580772,1.3876675712417494,-0.5786690069736184,-0.06718807340770087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14265000.0,6773.504273504273,Jp Nagar
0.11366484605729144,0.35149482909417934,1.6425194051211496,0.40997787802304386,-0.6218964318473507,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10512000.0,6704.081632653061,Subramanyapura Main Road
1.4244113424090916,1.2169614141914689,0.6522544904580772,1.3876675712417494,0.303931639018938,-0.06718807340770087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16113999.999999998,6661.237583038109,Other
0.6234432312576225,-0.5139717560031103,-0.33801042420499533,0.40997787802304386,0.6223016232139718,-1.2580436814846414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15254000.0,8032.648762506582,Jayanagar
-0.18049730371087544,0.35149482909417934,0.6522544904580772,0.40997787802304386,-1.3398475754023729,-0.06718807340770087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11049000.0,8023.965141612201,Hsr Layout
-0.3870152532419593,0.35149482909417934,-1.328275338868068,-0.5677118151956617,0.49209798638028,1.71909533870771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7314000.0,5884.589002647876,Vijayanagar
